"Feature_name"	"OTU"	"sample"	"abundance"	"run"	"barcode"	"database"	"Relative_IDs"	"IDs"
"e18b78b8054647e599e2847fd6897fa0"	"Eukaryota"	"210_Lych"	13042	"RUN2"	"152"	"Custom"	"Eukaryota(91.26);Metazoa(91.26);Ecdysozoa(91.26);Arthropoda(91.26);Crustacea(91.26);Malacostraca(91.26);Eumalacostraca(91.26);Eucarida(91.26);Decapoda(91.26);Dendrobranchiata(91.26);Sergestoidea(36.66);Sergestidae(36.66);Sergia(18.33);Sergia hansjacobi(18.33);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Dendrobranchiata"
"6b71b9e8dc68010b8fc07459917df740"	"Eukaryota"	"210_Lych"	7	"RUN2"	"152"	"Custom"	"Eukaryota(89.00);Metazoa(89.00);Ecdysozoa(89.00);Arthropoda(89.00);Crustacea(89.00);Malacostraca(89.00);Eumalacostraca(89.00);Eucarida(35.11);Decapoda(35.11);Dendrobranchiata(35.11);Sergestoidea(0);Sergestidae(35.11);Sergia(17.47);Sergia hansjacobi(17.47);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca"
"6d32787c5284c7e77024e968aa1f778e"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"211_Apol"	150	"RUN2"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Ecdysozoa(91.67);Arthropoda(91.67);Crustacea(91.67);Malacostraca(91.67);Eumalacostraca(91.67);Eucarida(91.67);Decapoda(91.67);Pleocyemata(91.67);Anomura(36.66);Hippoidea(36.66);Albuneidae(18.33);Lepidopa(18.33);Lepidopa dexterae(18.33);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"5ef7a7f6216ae91df7daf768e0c96314"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"211_Apol"	130	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Ecdysozoa(91.46);Arthropoda(91.46);Crustacea(91.46);Malacostraca(91.46);Eumalacostraca(91.46);Eucarida(91.46);Decapoda(91.46);Pleocyemata(91.46);Anomura(36.58);Hippoidea(36.58);Albuneidae(18.29);Lepidopa(18.29);Lepidopa dexterae(18.29);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"6d32787c5284c7e77024e968aa1f778e"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"218_Diph"	27	"RUN2"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Ecdysozoa(91.67);Arthropoda(91.67);Crustacea(91.67);Malacostraca(91.67);Eumalacostraca(91.67);Eucarida(91.67);Decapoda(91.67);Pleocyemata(91.67);Anomura(36.66);Hippoidea(36.66);Albuneidae(18.33);Lepidopa(18.33);Lepidopa dexterae(18.33);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"5ef7a7f6216ae91df7daf768e0c96314"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"218_Diph"	23	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Ecdysozoa(91.46);Arthropoda(91.46);Crustacea(91.46);Malacostraca(91.46);Eumalacostraca(91.46);Eucarida(91.46);Decapoda(91.46);Pleocyemata(91.46);Anomura(36.58);Hippoidea(36.58);Albuneidae(18.29);Lepidopa(18.29);Lepidopa dexterae(18.29);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"8c9c2c0157bc3f05e011b7588abe6617"	"Eukaryota"	"220_Cord"	6	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Chordata(91.46);Craniata(91.46);Vertebrata(91.46);Euteleostomi(91.46);Mammalia(91.46);Eutheria(91.46);Laurasiatheria(54.87);Cetartiodactyla(36.58);Ruminantia(36.58);Pecora(36.58);Bovidae(36.58);Bovinae(36.58);Bos(18.29);Bos taurus (18.29);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"6d32787c5284c7e77024e968aa1f778e"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"225_Nano"	4953	"RUN2"	"152"	"Custom"	"Eukaryota(91.67);Metazoa(91.67);Ecdysozoa(91.67);Arthropoda(91.67);Crustacea(91.67);Malacostraca(91.67);Eumalacostraca(91.67);Eucarida(91.67);Decapoda(91.67);Pleocyemata(91.67);Anomura(36.66);Hippoidea(36.66);Albuneidae(18.33);Lepidopa(18.33);Lepidopa dexterae(18.33);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"5ef7a7f6216ae91df7daf768e0c96314"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"225_Nano"	4359	"RUN2"	"152"	"Custom"	"Eukaryota(91.46);Metazoa(91.46);Ecdysozoa(91.46);Arthropoda(91.46);Crustacea(91.46);Malacostraca(91.46);Eumalacostraca(91.46);Eucarida(91.46);Decapoda(91.46);Pleocyemata(91.46);Anomura(36.58);Hippoidea(36.58);Albuneidae(18.29);Lepidopa(18.29);Lepidopa dexterae(18.29);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata"
"4d89fb2b2cd129e0cdbd9bbb7222fb4d"	"Eukaryota"	"235bApol"	31	"RUN3"	"152"	"Custom"	"Eukaryota(91.63);Metazoa(91.63);Chordata(91.63);Craniata(91.63);Vertebrata(91.63);Euteleostomi(91.63);Mammalia(91.63);Eutheria(91.63);Laurasiatheria(54.97);Cetartiodactyla(36.65);Ruminantia(36.65);Pecora(36.65);Bovidae(36.65);Bovinae(36.65);Bos(18.32);Bos taurus (18.32);"	"Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria"
"5fb3f6e31c705bb1f26251a881037695"	"Eukaryota"	"235bApol"	7	"RUN3"	"152"	"Custom"	"Eukaryota(86.59);Metazoa(86.59);Ecdysozoa(86.59);Arthropoda(86.59);Hexapoda(86.59);Insecta(86.59);Pterygota(86.59);Neoptera(86.59);Paraneoptera(86.59);Hemiptera(86.59);Euhemiptera(0);Heteroptera(86.59);Panheteroptera(86.59);Cimicomorpha(86.59);Anthocoridae(86.59);Lyctocorinae(86.59);Xylocoris(52.05);Xylocoris cerealis(17.35);"	"Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Hexapoda	Insecta	Pterygota	Neoptera	Paraneoptera	Hemiptera	Euhemiptera	Heteroptera	Panheteroptera	Cimicomorpha	Anthocoridae	Lyctocorinae"
"9d2f12feb0aba491355b5f69c465a350"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"261Sphae"	73	"RUN3"	"152"	"Custom"	"Eukaryota(86.79);Metazoa(86.79);Platyhelminthes(52.15);Monogenea(52.15);Monopisthocotylea(34.87);Ancyrocephalidae(34.87);Haliotrema(17.43);Haliotrema fleti(17.43);"	"Eukaryota	Metazoa"
"6acda3b7749aa6b64e940934ec0049a1"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Malacostraca"	"261Sphae"	69	"RUN3"	"152"	"Custom"	"Eukaryota(86.79);Metazoa(86.79);Platyhelminthes(52.15);Monogenea(52.15);Monopisthocotylea(34.87);Ancyrocephalidae(34.87);Haliotrema(17.43);Haliotrema fleti(17.43);"	"Eukaryota	Metazoa"
"979d2af60009f3b80469b43eb0fba8ee"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Hexanauplia_Centropages_Centropages typicus"	"268_Nano"	84	"RUN4"	"152"	"Custom"	"Eukaryota(91.40);Metazoa(91.40);Ecdysozoa(91.40);Arthropoda(91.40);Crustacea(91.40);Maxillopoda(91.40);Copepoda(91.40);Calanoida(91.40);Centropagidae(36.60);Centropages(18.33);Centropages typicus(18.33);"	"Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Copepoda;Calanoida;"
"4ec9823bff2beed361cf09ff1f26ccc8"	"Eukaryota_Arthropoda_Crustacea_Multicrustacea_Hexanauplia_Centropages_Centropages typicus"	"268_Nano"	90	"RUN4"	"152"	"Custom"	"Eukaryota(91.40);Metazoa(91.40);Ecdysozoa(91.40);Arthropoda(91.40);Crustacea(91.40);Maxillopoda(91.40);Copepoda(91.40);Calanoida(91.40);Centropagidae(36.60);Centropages(18.33);Centropages typicus(18.33);"	"Eukaryota;Metazoa;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Copepoda;Calanoida;"
