"OTU" "Feature_name" "166_300Apole_091_102_S1_L001" "166_304Crase_079_114_S2_L001" "166_305Crase_067_126_S3_L001" "166_309Forsk_055_138_S4_L001" "166_310Gymno_043_150_S5_L001" "166_311Lychn_031_162_S6_L001" "166_313Marru_019_174_S7_L001" "166_314Praya_007_186_S8_L001" "166_315Resom_090_103_S9_L001" "166_316Resom_078_115_S10_L001" "166_317Vogti_066_127_S11_L001" "166_319Frill_054_139_S12_L001" "166_320Forsk_042_151_S13_L001"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I_uncultured eukaryote_uncultured eukaryote_NA_ 98.60_143.00" "56a199e55787ca2073daa69a1a007045" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I_uncultured eukaryote_uncultured eukaryote_NA_ 99.30_142.00" "f0c385baa32f827f08ed626c0f0b9603" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II__99.32_146.00_ 73.00_NA" "ef52b02659f3e4d2695e0a9a72a74eee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_SAR_Rhizaria_Retaria_Acantharia_Chaunocanthida_uncultured eukaryote_NA_ 93.83_ 81.00" "a3b46b1b0849a25163ab80b70a22ad7a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_SAR__93.37_166_87.25__NA_NA_NA" "92912aa0d9f2f1b3a0f18c612f4addb6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Cryptophyceae_Cryptophyceae_Cryptomonadales__99.39_165_ 91.48_NA_NA" "72bcbad315ca2f2d8763518c7149042c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Amoebophrya_uncultured eukaryote_uncultured eukaryote_NA_ 99.31_145.00" "5325770fd52f09193923025b574c0b8a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__99.32_147.00_ 88.23_NA" "22144d8bfbf900e1a06630800204b164" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II__99.39_165.00_ 90.95_NA" "1afdcf181027f6894e58f87339974cb1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__97.55_163.00_ 90.21_NA" "79ab47dfa622002dee2801a1cf596067" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta__92.07_164_ 85.87_NA_NA" "3b4a328c6827930f9a1b00603df098f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_SAR_Stramenopiles_MAST-4__100_144_ 91.57_NA_NA" "0f5cd8e2dbc4ae9e532b6a38f5e78cc8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Choanozoa__ 99.31_145.00_ 90.87" "da8b3e8f2aaee5d6832515483c4a0630" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea__96.43_140_89.07__NA_NA_NA" "d751307af51989f328fccf42b642a3be" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
