"OTU" "Feature_name" "134_300Apole_091_102_S1_L001" "134_304Crase_079_114_S2_L001" "134_305Crase_067_126_S3_L001" "134_309Forsk_055_138_S4_L001" "134_310Gymno_043_150_S5_L001" "134_311Lychn_031_162_S6_L001" "134_313Marru_019_174_S7_L001" "134_314Praya_007_186_S8_L001" "134_315Resom_090_103_S9_L001" "134_316Resom_078_115_S10_L001" "134_317Vogti_066_127_S11_L001" "134_319Frill_054_139_S12_L001" "134_320Forsk_042_151_S13_L001"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Nucletmycea__100_ 62.00_ 90.68_NA_NA" "1a22ef5347705fb9d773141877f83f5a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__100_115.00_ 73.01_NA_NA" "ede475fc4e091c6d4ffa5f7c54d952da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Choanozoa__ 98.41_ 63.00_ 71.91_NA" "a0b2faf3dc58110271a2f3f3b7327d5c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_Dinoflagellata_Dinophyceae__100_116_91.28_NA_NA_NA_NA" "70a8373f57c8488e4347e306ee87fac2" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Nucletmycea_uncultured__100.00_116.00_ 71.80_NA" "47aa4c0fcdd89d7f4ff81a4fc2275aca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 92.24_116.00_ 86.18_NA" "39a52d5b11b2a3b8cb4811c7940d991a" "0" "0" "0" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 95.00_120.00_ 88.26_NA" "380676976d89ee7066eb59c5f61e30c4" "0" "0" "0" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria__100_52_90.58__NA_NA_NA_NA" "ebd34b9e04a85c0bce23884d54f0b525" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 92.50_120.00_ 86.84_NA" "c64edf30b8db291e5571674fb13bbb37" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Dinoflagellata_Dinophyceae__100_116_91.28_NA_NA_NA_NA" "9b80527079cd0611262d4a4c33fed185" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 94.17_120.00_ 87.76_NA" "6e5aa44bc31b76872afa27cea0bf68a5" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Chordata_Actinopterygii_Osmeriformes_Lipolagus_Lipolagus ochotensis_NA_100.00_ 91.00_72.81" "54c290d05adde62b37025028d4dff959" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Litostomatea_Haptoria__100_ 93.00_ 90.28_NA_NA" "bf38bd111aa30efb4aa864ca7479f3ae" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 90.83_120.00_ 85.64_NA" "9a6e86d1559c5db2e45acdc712392e4a" "0" "0" "0" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_Bicosoecida__93.04_115_ 89.40_NA_NA_NA" "6a5fe9a32ac3f6ea25fe6bf3ec78ffc7" "0" "0" "12" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Bacillariophyceae__100_111.00_ 88.56_NA_NA" "04386aec413d7d3d54c139e913c4ae6a" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia__100_119_90.73_NA_NA_NA_NA" "fbc0ea9a27d4b66071d5aed0026254ba" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Euplotia_Aspidisca__100.00_100.00_ 89.73_NA" "eb7a2d5c210d8ca8d78e74421f9611dc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea_Apostomatia__ 95.24_105.00_ 70.36_NA" "e2185f23dcd6b7162d4525ba377aef42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Euplotia_Aspidisca__100.00_100.00_ 89.73_NA" "da96ffc11ed56bc906bf347a3b845034" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"_97.83_46_____NA_NA_NA_NA" "d893152e613981f91b52e9bd425aa0c7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 91.67_120.00_ 86.30_NA" "b72e1bdc190d5c7baa1d24e614ad4cf7" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Chordata_Actinopterygii_Osmeriformes_Lipolagus_Lipolagus ochotensis_NA_100.00_ 91.00_72.81" "202f94264959d6a2a265c5cc5cee0d39" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0"
"Eukaryota__98.44_64_89.68___NA_NA_NA_NA" "0adc4822842c9f6381918d63e7db136e" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 92.50_120.00_ 86.84_NA" "fade2e24a5f2a1ee725d8c32af51f62d" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Ulvophyceae__100_111_90.01_NA_NA_NA_NA" "f9cbe24c9ac06e7cd4ee0471d5f1e42d" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Choanozoa__ 91.60_119.00_ 71.70_NA" "9920687af088cdc24e22f063865f2b43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Choanozoa__ 91.60_119.00_ 71.70_NA" "fd6ca78dd78cab9bc0895d4d008e1c3b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "0"
"Eukaryota_Basidiomycota_Ustilaginomycotina_Malasseziales_Malasseziaceae_Malassezia_uncultured fungus_NA_100.00_118.00_91.30" "e7f72925a7e00898dd721f031b9f3779" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "8" "0"
"Eukaryota__95_120_89.43___NA_NA_NA_NA" "6f9277d8669aa57629d1bc64989bbfc5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota_Cnidaria_Hydrozoa_Trachylinae__98.53_68_ 90.13_NA_NA_NA" "d20f1f0d8aaaaf5fab3660250000cfee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13"
"Eukaryota__90_80_87.88___NA_NA_NA_NA" "c5735fada43dcb5c418f5fda7535b881" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Ulvophyceae__100_111_90.01_NA_NA_NA_NA" "680fe11cd99d0c8272bddd56f118afc4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "5"
"Eukaryota_Chlorophyta_Chlorophyceae__100_117_90.51_NA_NA_NA_NA" "5f7e0eb21f16c3ba9033a23eb602481d" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 91.67_120.00_ 86.30_NA" "2c5559e931e95aacbab6f00a6d8f708f" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cryptophyceae_Cryptophyceae_Cryptomonadales_Cryptomonas__100_114.00_ 87.66_NA_NA" "e7b40f819cf23fd449c17bee86b34c08" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota_Ciliophora_Intramacronucleata_Litostomatea_Haptoria__95.74_ 94.00_ 86.22_NA_NA" "5cd415de0b4f001601397381f4b0c16d" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Diatomea_Fragilariales_Licmophora_uncultured marine eukaryote_uncultured marine eukaryote_NA_100.00_117.00_73.03" "54f852b0b16bd9318989d4506db3405d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_100.00_117.00_91.21" "263942303e7554880e1606ed3e4e2015" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota__100_58_90.65___NA_NA_NA_NA" "0f5c97f05d7964a91dfd35b9d67bfe10" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Rhizaria_Retaria_Polycystinea_Collodaria__ 88.79_107.00_ 86.87_NA" "f195769ff71b36a727bf7643d72f66cf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Neobodo_Neobodo designis_NA_ 98.04_102.00_71.26" "d2acddc1bed254da6e92731f39aa6adb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Nucletmycea_uncultured__100.00_116.00_ 71.80_NA" "cf3214c20a6c560cacc2e5a381eadbe3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota__89.92_119_84.97___NA_NA_NA_NA" "aa800d0aa59e870b53c630914c509019" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Metakinetoplastina__100.00_102.00_ 91.13_NA" "5b3f2480bca3db36e23e7edc88faee34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota_Bilateria_Protostomia__100_129_71.76_NA_NA_NA_NA" "539603217c4096884b7c4e8bbd4736c7" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Ulvophyceae__100_111_90.01_NA_NA_NA_NA" "0590921cc414521aae195bc3b33eb222" "0" "0" "5" "0" "0" "2" "0" "0" "4" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Choreotrichia__98.13_107.00_ 88.70_NA_NA" "f8479130df180b0b2d7abd959ed33fb1" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales__97.37_114_ 89.23_NA_NA_NA" "e9b86fc8481b4b08feb8babe08e99a5e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa__94.87_117.00_ 70.55_NA_NA" "e054cdf7742e92bb62aa752379ecc434" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Appendicularia__100.00_122.00_ 90.15_NA" "d163c9cd808ea12218a538975535995f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa__94.87_117.00_ 70.55_NA_NA" "7788b87380b29def360dc8cf02b1c180" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_100.00_114.00_72.74" "73afa2d21bd099c4417573eedee39fee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Cryptophyceae_Cryptophyceae_Cryptomonadales_Cryptomonas__100_114.00_ 87.66_NA_NA" "6d3a65d69fea2734501c3fd8a3e83dbc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Nucletmycea__89.66_116.00_ 71.29_NA_NA" "2f309b0b0987d41b83a077b8ab008b06" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_Chlorophyta_Mamiellophyceae__100_119_73.05_NA_NA_NA_NA" "14f738b3143e1db2d839d788b59bb7f8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I_uncultured eukaryote_uncultured eukaryote_NA_ 99.13_115.00_90.66" "025a883b09515b351dd34337c853f6fb" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Ciliophora_Intramacronucleata_Spirotrichea_Choreotrichia__98.13_107.00_ 88.70_NA_NA" "dda78558a1d1ca5e4ecd2783f5a6d60a" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Litostomatea_Haptoria__100_ 93.00_ 90.28_NA_NA" "d3cfb96aecce6588d70bed5095ca8882" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_SAR_Stramenopiles_Bicosoecida_Bicosoeca__100_120.00_ 71.54_NA_NA" "acd6fb11b31f0071fd545713d5667fc8" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Nucletmycea_uncultured_uncultured fungus_NA_100.00_ 58.00_72.52" "a61fb9e3f25be835b96c2dfbdfa25f58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota__98.44_64_89.68___NA_NA_NA_NA" "9c100110aec3a32f627168a2436f5c94" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Rotifera_Bdelloidea__ 96.75_123.00_ 71.64_NA" "7d483348124fad41bd6b115c8190223f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0"
"Eukaryota_Bilateria__92.86_70_86.94__NA_NA_NA_NA" "78a423dafaafcf3423b4b4401afcac00" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Hypocreales__100_119_ 91.31_NA_NA_NA" "7314b60269d22a71cf6cba8af55ac3c8" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 93.22_118.00_ 86.83_NA" "6dc53eac2ccc69b39c9ae13379a2fbc8" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cryptophyceae_Cryptophyceae_Cryptomonadales_Cryptomonas_Cryptomonas sp_Cryptomonas sp_NA_100.00_116.00_70.66" "6a74b3040ef0feeff4d880b5f8e7d45c" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__87.93_116_87.57___NA_NA_NA_NA" "669baaf7a404a42351d585c0955e81db" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "5" "0" "0"
"Eukaryota_SAR_Rhizaria_Retaria_Polycystinea_Collodaria__ 88.79_107.00_ 86.87_NA" "53039cfb275670c861fd42c6bc82b6ca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep__90.38_104_ 87.08_NA_NA_NA" "4dd8392c63d3fa473d62de741de3b115" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Neobodo_Neobodo designis_NA_ 95.10_102.00_70.01" "42a2a6ee726c8a35f92bc20b6b84c260" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea_uncultured_uncultured eukaryote_NA_ 98.10_105.00_88.46" "422d94fba8b49cf6debe5ea16b721f16" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_ 99.15_117.00_72.60" "1ab4e7329dda0356b20b56eeb3dc517f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0"
"Eukaryota_SAR_Stramenopiles_Peronosporomycetes_Pythium__95.8_119.00_ 71.08_NA_NA" "00a591489982683db62d02d4be71f798" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured eukaryote_uncultured eukaryote_NA_ 91.60_119.00_86.45" "f9c3304e37528b7ec8eafbcc506636f8" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa__88.03_117.00_ 70.88_NA_NA" "e688fa08fbb22dac8313a6eee4ee4089" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__100_115.00_ 73.01_NA_NA" "e67ca89774509c482660639bf3158b8e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota_Ascomycota_Pezizomycotina_Eurotiales_Aspergillaceae_Aspergillus__100.00_119.00_ 91.31_NA" "e388aeccd68351f09fa8a6757c488d55" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Bacillariophyceae__100_111.00_ 88.56_NA_NA" "d935589bfce5468b9af17793e39976d0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Basidiomycota_Ustilaginomycotina_Malasseziales_Malasseziaceae_Malassezia_uncultured fungus_NA_100.00_118.00_91.30" "d7ff62806e5644ee1d5467dd9ea802c8" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0"
"Eukaryota_Bilateria__92.86_70_86.94__NA_NA_NA_NA" "d7660500f664a9405af0de80bf9c17c6" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_100.00_118.00_91.22" "ad81eb80bd8f5d10059ae918e38b2939" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea__98.08_104.00_ 89.78_NA_NA" "7f789f3397051b81885e4f3e3c2febfd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota__100_36_90.39___NA_NA_NA_NA" "7ade29dc766c3fd09b0d173812322a7f" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__100_114.00_ 73.01_NA_NA" "647bd864df508c901d547706f1583794" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8"
"Eukaryota__97.41_116_89.25___NA_NA_NA_NA" "4eb7fd31e32328d03fac4425425e0ab4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_SAR_Diatomea_Fragilariales_Licmophora_uncultured marine eukaryote_uncultured marine eukaryote_NA_100.00_117.00_73.03" "3be9ad59a46f17e4abc1aac6e8730dd7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Novel Clade 2__100_ 59.00_ 72.06_NA_NA" "e02c66b227877d5f7a34dd39bc0f5e05" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0"
"Eukaryota_Ciliophora__95.24_105_70.38__NA_NA_NA_NA" "c35951f804f744571e6c7776ea8aade7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota_SAR_Ochrophyta_Eustigmatales__97.35_113_ 88.48_NA_NA_NA" "80f09ba5c85a4da3734b79890d029ea9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Glissomonadida__100_113.00_ 89.68_NA_NA" "52153b103bda811ec61231624352321f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Appendicularia__100.00_122.00_ 90.15_NA" "1aeff1114e8cae2caa240ed8bf89385e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7"
"Eukaryota_Bilateria__100_129_71.84__NA_NA_NA_NA" "13f8aa2886d068edf334df40aabb2496" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group II_uncultured eukaryote_uncultured eukaryote_NA_ 90.76_119.00_86.02" "c6d7f2d941fa991983bc8d0e3ddedb15" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__93.16_117_86.82___NA_NA_NA_NA" "bb06b84ab24d4bc933d88244025bce9a" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_60_90.03___NA_NA_NA_NA" "ac76e9f4f2b6637ccdb88fd87582ef28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__100_ 92.00_ 90.02_NA_NA" "a90547e82ede1b605a81c63495054f61" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Codosiga_Codosiga sp_NA_100.00_ 49.00_71.84" "a01d7edf07ada0355712a54699ad9cab" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chytridiomycota_Incertae Sedis_Chytridiomycetes_uncultured_uncultured Chytridiomycota_uncultured Chytridiomycota_NA_ 93.28_119.00_86.98" "65c3ada33ffbc4c1550cdb9f661257a4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_Bilateria__95.83_96_88.90__NA_NA_NA_NA" "5b66fa5b8f98b4c3a4c4d42f99a50d36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6"
"Eukaryota_Cnidaria_Scyphozoa_Coronatae__100_123_ 72.42_NA_NA_NA" "2b3307f289c2d47d5f05379b218615cf" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_SAR__99.15_117_89.12__NA_NA_NA_NA" "1af4776b1c17895ef299f80d3effce65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Ascetosporea_Haplosporida__100.00_ 37.00_ 72.32_NA" "f3470da1fa5bcf93909b0969b321668c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta_Holozoa_Codosiga_Codosiga sp_NA_100.00_ 49.00_71.84" "f2b95ca8898635610ffc371aec57e92f" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Euglenophyceae__97.37_ 38.00_ 89.08_NA_NA" "ebb0662b96e6f2528ba0e7c2b0c0ff30" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0"
"Eukaryota_Ascomycota_Saccharomycotina_Saccharomycetales__100_61_ 90.68_NA_NA_NA" "dbe98e016496f611772596f38ae55385" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Eurotiales_Aspergillaceae_Aspergillus__100.00_119.00_ 91.31_NA" "af1da6feaeac1f7c7cd93a9d40725034" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata_Homo sapiens_NA_ 99.17_120.00_90.91" "ab7128f77e0080afe6413bb04a7f43f1" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Basidiomycota_Ustilaginomycotina_Malasseziales_Malasseziaceae_Malassezia_uncultured fungus_NA_100.00_118.00_91.30" "a33697e3c3af9d6d0fac6d12369054fa" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota__100_38_90.42___NA_NA_NA_NA" "910a40dc571094adf095fe5d37251b48" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Oligohymenophorea__98.91_ 92.00_ 72.39_NA_NA" "9072922d460095761be167a4ff4ab1d3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0"
"Eukaryota_SAR_Stramenopiles_Ochrophyta_Mediophyceae_Thalassiosira__ 98.29_117.00_ 72.34_NA" "7e2bbc416aea99330b934eb0816dff85" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__92.44_119.00_ 86.23_NA_NA" "7bcb93ccd7f5df03b45f71a13bf3fa94" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_Porifera_Demospongiae_Spongillida__100_123_ 89.41_NA_NA_NA" "73e053631dba7a2651d0ae9fba2150f9" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Discoba_Discicristata_Euglenozoa_Kinetoplastea_Metakinetoplastina__ 98.04_102.00_ 89.73_NA" "7305dcfe1f59811f5bfd05a01ab36d0e" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Ochrophyta_Ochromonadales_Paraphysomonas__97.41_116.00_ 70.57_NA_NA" "4cd70c95f28733c31794abc0233a80f8" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
