300488975875db03b912bd1bf03f0446	Eukaryota	Cercozoa		94.39	107	87.74
301dd23872d5cdd51ac52b01860588f2	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.84	128	85.47
309c1d3b64c5f3a50ad96fe294808a9d	Eukaryota	Cercozoa		92.78	97	86.94
30f926df6ebd0481bcaac437450dfb08	Eukaryota		97.71	131	88.13
3148a6bb0501d3c1ad8e38772947acd2	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		94.26	122	88.23
31e7f522bcdb2d1c82a578afb3dd2705	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		91.13	124	86.30
32cd742455e17a80a7b7516891ae0e1b	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		94.66	131	88.55
32edca16f1e8bec2bd840f9768400a99	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.83	118	85.39
333d7e58bcf226576e831c608c071b1c	Eukaryota		95.97	118	89.63
334914968e16799e9b2bf4465da41192	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		90.68	118	85.96
3458dacb62f6c0668002a345a6dbf6aa	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		90.77	130	86.11
34e0011e6aae0a0c6923cc4ad7f164c7	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		90.84	131	86.16
369b3d6bce3692ed46bb7597801f504c	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		87.02	131	83.49
36b28e37a53f992cc0a8f3056157de80	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		99.23	130	90.48
36f6b7dc2148e2331aea2d000aaa983d	Eukaryota	Chordata	Tunicata	Appendicularia	Copelata		100	130	90.06
370ce9efa5a0fb10f0ce249ffdaa2897	Eukaryota	Cercozoa		94.02	117	87.82
370f74e1830a5ea3146d78f747eedc26	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		96.67	90	89.30
3788522e652ef40205aa9bca4e367260	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		90	130	85.59
3821b1f4983ba936521d420dfd230a1a	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		94.66	131	88.55
38efaaa0271b39c6679b2ff3ce3d887b	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.92	129	85.53
38f8128834cf0bfcd71b004135e78bbe	Eukaryota		87.31	134	83.66
3963a9ce7cebc476ee5210be5ce5b7c2	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Anthoathecata		85.11	141	81.67
397160948da92eaf19ba40fa9fad7681	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
39cb196bf000819406783ce09c1443c7	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		97.3	111	89.84
3a0a19a95368be661f5f9b3d9854cb55	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		85.92	142	87.21
3abc3d97007f10f9796f023eb139cf21	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.51	106	86.40
3ae4326a92bb25f826ec2aba3a2dcd9b	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Paraeuchaeta		100	129	91.42
3b04722d68f725d038bac9320ba8fa93	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		100	129	91.42
3b4c563cc1f5ead7aa2ef16999a0bd92	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		87.79	131	84.05
3bbd2650f9087dd65c1802337007b9c6	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		94.66	131	88.55
3c8a01bb1270ef49dd200374218be5ea	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca	Boreomysis		100	57	72.51
3cf59d793c99054ac39c55d253dce196	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		98.07	104	90.18
3d5763cd88626a14fcd85396e8f8de17	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Leptothecata		94.33	103	87.44
3dc1bb508119eede18881c2198fe6eb1	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		90.08	121	85.58
3e1e3a9a411b407aaa106e9ff2fbb0ce	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		88.89	126	84.80
3ede1951d5ca69351c8c887b7b053be9	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		93.8	129	88.02
40227bb0bf7ac05978c00808b8d76db2	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
41340154c610357ee7bfd2644b23ad41	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		93.18	132	87.66
414a6feeddc30aaa0e5dcd32e9adecd1	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca	Gallobathynella		94.26	122	88.23
416b8419cddbc99db13a605ec5ccfa4b	Eukaryota	Chordata	Tunicata	Thaliacea	Salpida		100	131	91.44
416c75b2fb2294965c205f40a37e929d	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		95.42	131	88.81
41d8057f317fc3eeeb9072ab0a0bde00	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		89.31	131	85.13
41f22a4029a9594ec76e9a17ddd6b4db	Eukaryota		97.37	76	88.83
4213ac3442389ad2515f6b6f15a40af8	Eukaryota		97.69	130	88.68
421c2b88a02589bb0d21212169ed9b36	Eukaryota	Cercozoa		92.97	128	87.03
433ae5c11f423ed393663bb2d8f8d88d	Eukaryota	Arthropoda	Crustacea		95.62	119	88.92
4372dbb4798d32d308087bf390c7b81d	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		87.6	129	83.90
439ddfeec80b18a92193a449d7571a81	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		91.3	115	86.34
4443bba730602a51fc1ee88daa32532a	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		95.35	129	88.93
448e5da5759aa69351d233fdec8efa83	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		94.66	131	70.84
44decc7b52b522d6a6c9ed8db6007cb7	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.54	130	86.61
44f6a512c73ae0d403fcb574929a6001	Eukaryota	Chordata	Craniata	Actinopterygii	Actinopteri	Labrus	Labrus bergylta		100	90	72.80
4502578d5dca2d43a0220710d8e26bf4	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		90.84	131	86.16
4555b5b089060822702ed31c28e414ae	Eukaryota	Cnidaria	Hydrozoa	Trachylinae		100	124	90.78
4819629e347691ce614bb16ae246a74a	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		91.06	123	86.24
489f0c910cb306b5d73a684e99e22f8b	Eukaryota	Arthropoda	Crustacea		96.31	101	89.86
4a6a196d6b0abc48ec3fcb6ba0199f01	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		92.25	129	87.06
4ac0c3be3b668bcedc522b2569118276	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		92.55	94	86.96
4bca258818b3670b5f1e8f629d41ce71	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		98.07	104	90.18
4c1ab9117666b1d5873ef5bdc62249c6	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		89.74	117	85.32
4cbbac270713fa080bc361b0992bed10	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		92.24	116	86.95
4cbd98526ee0005964c7b8a9c51e7795	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		95.64	104	88.50
4cefb1b296441d00a6b87ae16555db79	Eukaryota	Chordata	Craniata		88.6	114	84.26
4d020838b4b80e9c99e9e051175025b3	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia	Pseudocalanus		90.7	129	86.05
4d5105ac70f2aa5ae01a9f3b3c12ed34	Eukaryota		100	76	90.83
4d58b07d8bcadc0a77d925d57a3203f8	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		92.59	135	87.13
4e334643e8c824ca90efa1d1adc35e70	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina		96.84	95	89.21
4e89e18c7cb9d063988b0cca6fe44784	Eukaryota		98.32	119	89.56
4f1e0c1b07338c15c974d384076c80b0	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		95.35	129	88.93
4f52ddc838bb25389bf1eb53d5867623	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		98.98	126	90.87
5090b3c852021df0dec1a3dd27064f33	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Malacostraca		100	98	91.09
50e83b5bbaeae38ec4fd3d14b4528cb3	Eukaryota	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae		100	41	90.46
510f3e77df0e6057bb44069a968e0bbc	Eukaryota	Arthropoda	Crustacea	Multicrustacea	Hexanauplia		90.7	129	86.05
