"OTU" "Feature_name" "179_300Apole_091_102_S1_L001" "179_304Crase_079_114_S2_L001" "179_305Crase_067_126_S3_L001" "179_309Forsk_055_138_S4_L001" "179_310Gymno_043_150_S5_L001" "179_311Lychn_031_162_S6_L001" "179_313Marru_019_174_S7_L001" "179_314Praya_007_186_S8_L001" "179_315Resom_090_103_S9_L001" "179_316Resom_078_115_S10_L001" "179_317Vogti_066_127_S11_L001" "179_319Frill_054_139_S12_L001" "179_320Forsk_042_151_S13_L001"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea__83.78_185_83.47_" "c5c85b4114249e3f7dc2236a0889b63f" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae_Cladophora__99.39_163_72.71___" "22cecf81976f4429432ccfc4121168c5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0"
"Eukaryota__89.22_167_85.94_________" "ec8a12ab8acc96ef7a341ad60ba9aec8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota__96.39_166_89.58_________" "cacc1c907c456567de83f3d0856f1639" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida__84.62_182_81.33__" "573401d4e2f1e521129c84000afc9237" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Brassicales_Brassicaceae" "1956346706765242d21d3e7272ba9de7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Rotifera_Monogononta_Ploimida__98.76_161_72.89____" "16c3bb55ded56fa74261fe0316a8677c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Orbiliomycetes_Orbiliales_Orbiliaceae_mitosporic Orbiliaceae_Helicoon_Helicoon richonis__97.08_100" "15b3cc1778b42c4beed63d012f68b0d0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0"
"Eukaryota__100_164_91.78_________" "13222466ce246b890d8fee039cdc2bb9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota__98.8_166_87.80_________" "fa46b25af5c8726e2e20878f558b4e1e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
"Eukaryota_Fungi_Chytridiomycota_environmental samples_uncultured Chytridiomycota__97.56_164_72.33_____" "f1b9aa70362088a4e4176f9ec0dbf0e5" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Choanoflagellida_Codonosigidae_Codosiga_Codosiga sp. FFN-2011__98.85_87_86.72_____" "d81af9bb1b0a534db9699fdff604e73b" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_162_73.02_______" "8f8d3e0ddc1c0001197b8c12ec933716" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.59_233_91.55_______" "595f520c60a68718cbed8ca753708218" "0" "2" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.8_167_90.81_________" "2c3129afa336eb300609d19fc356df43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0"
