"OTU" "Feature_name" "152_300Apole_091_102_S1_L001" "152_304Crase_079_114_S2_L001" "152_305Crase_067_126_S3_L001" "152_309Forsk_055_138_S4_L001" "152_310Gymno_043_150_S5_L001" "152_311Lychn_031_162_S6_L001" "152_313Marru_019_174_S7_L001" "152_314Praya_007_186_S8_L001" "152_315Resom_090_103_S9_L001" "152_316Resom_078_115_S10_L001" "152_317Vogti_066_127_S11_L001" "152_319Frill_054_139_S12_L001" "152_320Forsk_042_151_S13_L001"
"Eukaryota_Ciliophora_Intramacronucleata_Conthreep_Phyllopharyngea_Suctoria__ 94.77_153.00" "75a25902fd1351e05e0a64bfbc6acb93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5"
"Eukaryota_Cnidaria_Hydrozoa__100_251_92.56_NA_NA" "2e0cec474d544981fbcdc6ba0b998bc9" "0" "0" "0" "0" "1" "0" "0" "0" "0" "3" "0" "1" "0"
"Eukaryota__100_34_89.19___NA_NA" "cba661d9252af8669e73398664aa7fcc" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0"
"Eukaryota__94.08_152_86.99___NA_NA" "59003e832ebcced36f81a1e0580b5733" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__100.00_251.00" "e09e3ff224c99104846de6d89ddfeab0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__81.76_159.00_ 79.49" "77e2118e0fe8e9f3aaacdc11caeb5a3c" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_183.00_ 91.97" "6a1c12c597b2d20818490bc976aa2cce" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__96.92_123_89.52___NA_NA" "c95133e5ebcfbcb01450673faa2b910f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0"
"Eukaryota__88.72_133_85.73___NA_NA" "5ba7d1d0996b80651a59313b31339da8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_147.00_ 91.61" "61ffdced5fc97c71d16ec3c82bf3830f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "0"
